ROW TYPE,ATTRIBUTE_NAME,Realisation,Initialisation,Parameters,ent_fac_dp,ent_fac_md,amdet_fac,r_det,cca_md_knob,cca_dp_knob,cca_sh_knob,mparwtr,qlmin,gwd_frc,fbcd,gwd_fsat,gsharp,nsigma,g0_rp,ricrit_rp,orog_drag_param,a_ent_1_rp,g1_rp,zhloc_depth_fac,par_mezcla,lambda_min_rp,dec_thres_cloud,dec_thres_cu,forced_cu_fac,dbsdtbs_turb_0,two_d_fsd_factor,dp_corr_strat,ice_width,c_r_correl,m_ci,ai,x1r,ar,mp_dz_scal,ps_anth_so2_emiss,ps_dry_depvel_so2,ps_sigma_updraught,biom_aer_ems_scaling,ps_natl_ss_emiss,ps_acc_cor_scav,param_cloud_hplus,ps_natl_dms_emiss,u10_max_coare,r0,rho_snow_fresh,tupp_io,f0_io,dz0v_dh_io,nl0_io,rootd_ft_io,psm
Experiment,,1,1,2757,1.594094646,0.880454369,6.751109286,0.34742794,0.222325385,0.222325385,0.449054622,0.001406391,6.19E-05,8.948151606,5.154711044,0.444930439,0.660232406,1.519319547,12.08728223,0.827315836,0.117221216,0.448146729,1.656194433,0.758852345,0.043648721,11.63965889,0.12273793,0.061368965,0.468385052,0.000333041,1.355601149,25955.94732,0.347358923,0.867103022,1.436917313,0.026120397,0.175188034,0.968891421,0.690780278,0.943969735,0.434074055,0.742313026,0.960140968,0.943439849,1.818047152,6.030528555,1.466010524,21.76956423,55.32941145,120.3372171,32.25806821,0.771498733,0.115563579,0.089228517,1.43835063,0.948433242
Experiment,,1,1,2758,0.888284775,1.575932861,6.204742143,0.971740836,0.222750806,0.222750806,0.232947152,0.001250526,0.000291868,2.071304414,8.139229203,1.023084759,0.712583676,4.807335583,16.63767962,0.601045352,0.098040118,0.225931956,0.834965925,0.128105894,0.109578065,29.2208172,0.08697241,0.043486205,0.365045566,0.000403874,1.728567088,11074.50686,0.97560267,0.591678129,2.074594382,0.053205674,0.217415986,0.570881439,1.802502093,1.065227968,1.23176634,1.334499672,1.172707276,2.936283239,0.863024309,6.470950701,1.262654016,20.08898365,43.50308237,101.4948394,29.03378602,0.718964666,0.136885987,0.054565658,6.437734041,0.845613249
Experiment,,1,1,2759,1.097047915,1.148798558,0.468337954,0.61744606,0.172429313,0.172429313,0.116874017,0.001029239,0.000282596,3.956315744,8.349083165,1.000221629,1.612260056,5.059907447,35.4487278,0.282097571,0.463748503,0.435744386,1.610359686,0.153267153,0.118125101,31.5000269,0.090201324,0.045100662,0.652601321,0.000316959,1.654937051,9731.588663,0.79587306,0.171867768,0.812374305,0.006384855,0.187018392,0.683047498,0.902380633,0.940025348,0.533739746,0.621433753,2.996618755,0.53756859,0.911085403,6.125353254,0.861200893,16.88337282,47.27491164,96.90149378,40.04823245,0.918251185,0.109512735,0.063301653,4.188238211,0.976036831
Experiment,,1,1,2760,1.826381973,1.330865137,0.679152101,0.506081268,0.388564012,0.388564012,0.167532303,0.001251412,0.000262561,5.604632879,9.059600531,0.623609771,0.809715068,3.098374229,42.80949359,0.233593046,0.217150568,0.084368318,0.311795957,0.282993201,0.249841377,66.62436707,0.163007484,0.081503742,0.569248749,0.000275436,1.096036952,37971.70638,0.398056376,0.842868569,0.939475467,0.017576689,0.319177917,0.19756392,1.308904539,0.775507489,0.23201005,0.821330667,1.194507568,1.197696305,1.416476463,5.452237119,0.983472555,17.67374041,58.20941057,95.86111102,39.36703443,0.706383032,0.037786762,0.07210055,5.278763764,0.983081182
Experiment,,1,1,2761,1.228958181,1.227801644,3.951288529,0.781150533,0.037429214,0.037429214,0.165494488,0.001562379,0.000240579,7.402149648,4.262734379,1.696958846,0.526682812,2.93681801,3.731979366,2.679543218,0.400287063,0.413861654,1.529488722,0.559342283,0.271110652,72.29617395,0.223430982,0.111715491,0.373736003,0.000327855,1.585546297,20204.62446,0.785367521,0.519784391,0.953423045,0.039428912,0.290140254,0.062024263,1.086291831,0.940516418,0.249017427,0.877943462,1.532937228,1.848592145,1.311145036,5.851200554,1.43880284,19.21784611,51.48714547,81.48891486,35.57187991,0.779558469,0.141817372,0.01638813,1.029001309,1.455279273
Experiment,,1,1,2762,0.277867067,0.635433618,10.7982362,0.643530748,0.144247831,0.144247831,0.16067617,0.001000475,7.56E-05,5.24738888,2.87280742,0.72333788,1.803055106,4.888536546,14.0807655,0.710188661,0.402917179,0.405478518,1.498507565,0.934995977,0.308854886,82.36130292,0.068171656,0.034085828,0.299294512,0.000362202,1.095053091,12245.55964,0.134465087,0.361101001,1.55410175,0.035124812,0.191274121,0.547085256,1.005128069,1.129933342,0.644275308,1.151546363,2.030342472,1.537030697,1.429110333,6.115315269,1.026847708,17.17158381,43.21242956,83.37971223,35.68169938,0.926564144,0.123613068,0.040978994,6.360213447,0.990211398
Experiment,,1,1,2763,0.980755706,1.842622136,3.334900396,0.829353155,0.4174785,0.4174785,0.178475921,0.001200035,0.000171833,4.322712343,6.965720657,1.564532289,0.154141952,4.272714597,30.92324897,0.323381285,0.299903941,0.305202565,1.127922521,0.937203572,0.147218455,39.25825455,0.11443154,0.05721577,0.718131729,0.000759903,1.13431846,6175.465552,0.539447382,0.589818368,1.951918955,0.03655615,0.401829822,0.364364647,1.090586594,1.311783031,1.260640202,1.118181256,1.156127289,1.178840318,0.844826098,6.086874737,1.501686759,20.00205337,52.22834515,108.3602691,38.32788623,0.933471849,0.046691276,0.053143097,0.852211432,1.335891177
Experiment,,1,1,2764,0.844914707,1.267134681,4.673478384,0.57380402,0.056287114,0.056287114,0.508636518,0.001108877,0.000267233,5.689910683,3.384425746,1.155951023,1.78215415,2.07065113,13.35279864,0.748906673,0.544755266,0.430604351,1.591363907,0.547200844,0.277489407,73.99717523,0.071979969,0.035989985,0.447052613,0.000768797,1.258502956,16984.19255,0.642955647,0.362978301,0.872186561,0.052139571,0.352194437,0.50791544,2.565318821,1.073862002,1.400361437,1.06106643,1.640898287,0.498380699,1.35002734,6.121189871,1.430307633,20.7090471,60.54300096,101.8967674,35.56701501,0.793375198,0.024595349,0.0577174,1.661705189,1.314212324
Experiment,,1,1,2765,1.781543259,0.598917634,3.727133764,0.822640086,0.176686928,0.176686928,0.06419456,0.001338648,0.000217243,8.1966856,3.181882342,1.489447447,1.511185156,4.645417992,5.98750043,1.670146018,0.235602603,0.370231809,1.368247991,0.726652791,0.125747522,33.53267249,0.24733014,0.12366507,0.884384569,0.000401478,1.236880588,6813.345754,0.187430577,0.268919241,1.062600827,0.050147921,0.171790289,0.747739968,0.786301057,1.420244013,1.139571367,1.252587859,1.507430516,2.115931931,1.942720759,5.250924261,1.70205291,16.40554941,50.29316992,98.40538778,30.33169149,0.697299476,0.015444088,0.033077388,2.694540604,1.435472584
Experiment,,1,1,2766,1.950152277,1.757681599,4.758044608,0.826742423,0.081607562,0.081607562,0.376722025,0.001420825,0.000443317,2.34643531,2.400526085,0.434097084,1.599356734,2.710921468,32.9824293,0.303191736,0.479554217,0.1726296,0.637978957,0.948784216,0.186183352,49.64889386,0.117467214,0.058733607,0.35591671,0.00018887,1.307955827,38765.27168,0.58232993,0.866346869,1.060562673,0.028379434,0.24971019,0.516893064,1.099111493,1.124989215,1.319768504,0.957930825,1.654592408,1.173486901,1.817773719,6.677087256,1.615364876,22.6760235,64.06962155,103.0040066,36.74842098,0.764185327,0.035987304,0.106702249,4.457405366,0.848212444
Experiment,,1,1,2767,0.440155809,1.700830549,1.01603736,0.479687388,0.252362179,0.252362179,0.506653351,0.001033355,0.00035934,5.386821169,4.505563638,1.014723276,1.916585091,3.781124102,37.52309266,0.266502553,0.056234315,0.12634308,0.466920076,0.258333472,0.044658038,11.90881009,0.072150112,0.036075056,0.231022643,0.000712532,1.766266835,12249.80559,0.920070572,0.981536918,0.651599894,0.015596314,0.176471464,0.33735209,1.68588288,1.054727258,1.037143275,0.496860016,1.683434859,0.91884152,0.965323066,6.097072731,1.076173856,15.35174073,68.41067412,86.00501599,39.74125372,0.906780284,0.156016489,0.054589048,2.626806402,1.112871619
Experiment,,1,1,2768,1.019636368,0.671081161,2.015390381,0.962412097,0.443540962,0.443540962,0.240589414,0.001413538,0.000459255,4.885995478,4.212139385,0.481597053,0.225304128,3.571712654,28.95566615,0.34535555,0.310848629,0.080358794,0.29697815,0.310760368,0.328103262,87.49420312,0.103022221,0.051511111,0.449395961,0.000106883,1.389677637,13962.63338,0.988845568,0.347674238,0.609662361,0.029583255,0.23631591,0.179488436,2.174733881,1.40466065,0.480609118,1.204827482,2.706393868,2.728957279,1.202664868,5.453220089,1.011059449,22.89782704,43.99834198,82.31494265,28.56459538,0.843833329,0.031388491,0.071486809,1.683291473,0.869514531
Experiment,,1,1,2769,0.604580371,0.672589409,2.027520855,0.456011718,0.084991583,0.084991583,0.329541103,0.001200489,0.00045066,5.911630321,8.465409695,0.21968169,0.424261138,2.094133305,34.37743555,0.290888481,0.667721533,0.358897604,1.326360711,0.053931062,0.026117852,6.964760511,0.106778971,0.053389485,0.496178488,0.000566755,1.85128178,16691.79968,0.790096266,0.783946696,1.820513166,0.027483537,0.214529815,0.437153345,2.029344457,1.214740706,0.579506487,1.083955345,2.462528428,0.533525923,0.94880265,5.70180776,1.460270564,16.31945878,61.36845751,125.030804,37.80184013,0.679469795,0.069870178,0.030030028,5.252885958,1.715218304
Experiment,,1,1,2770,2.692817717,0.436600143,3.292957528,0.731318816,0.155301561,0.155301561,0.567833646,0.001133204,0.00044496,4.787384742,2.719423777,0.20587742,0.637339361,1.846058814,21.7551491,0.459661295,0.418092406,0.342820576,1.266945606,0.313003482,0.262086232,69.88966193,0.13414622,0.06707311,0.403659277,0.000664065,1.217063594,24479.08439,0.822067416,0.610378405,1.027688249,0.022358432,0.188091729,0.290589067,2.760777885,1.051665636,1.452947014,0.53419312,1.246891155,1.025478382,0.813378263,6.097966516,1.489388338,21.12838365,76.43749697,102.7770649,37.76874501,0.916682737,0.03122754,0.047144892,3.011444971,0.874035726
Experiment,,1,1,2771,0.336473537,1.714702758,2.184772911,0.871014662,0.382250118,0.382250118,0.525226293,0.001126508,0.000233854,6.840859578,3.460922335,0.693122119,0.49119641,3.66687627,38.53716488,0.259489769,0.693434654,0.088721722,0.327884625,0.622464125,0.203891325,54.37101986,0.101135903,0.050567952,0.546898009,0.000237415,1.76312604,29314.57568,0.224816576,0.586821915,0.731896834,0.009366037,0.29477965,0.266041666,2.35581957,1.25096999,1.245406115,1.084690827,1.216581087,2.48606588,1.584998261,6.434769928,1.280026385,21.38955689,53.72141917,107.3033116,31.34064678,0.828590137,0.09118703,0.109655715,5.590540976,1.430516734
Experiment,,1,1,2772,2.796528145,0.302655539,8.916826274,0.791743433,0.142943601,0.142943601,0.294246145,0.001487201,0.000323751,6.426211437,5.267612589,0.372868302,1.424319096,3.992403106,22.5479043,0.443500197,0.045595727,0.407002031,1.504137939,0.506557483,0.105276438,28.07371684,0.106481202,0.053240601,0.61440837,0.000226875,1.704291919,9084.114162,0.047811651,0.506678726,1.091322122,0.015493242,0.19290451,0.0367947,2.243929205,0.810453049,0.427859716,0.934415361,1.204608057,0.993707454,1.882316834,5.232087084,1.2828414,18.37710872,66.57510599,71.9813048,33.2562611,0.85310984,0.038159345,0.027418732,1.545976792,1.573017815
Experiment,,1,1,2773,0.77725414,2.070856179,2.775288022,0.826607958,0.143210861,0.143210861,0.359930841,0.001032357,0.000398497,7.953213417,0.33278783,1.597167598,0.391979384,5.350716193,10.59613564,0.943740279,0.3421492,0.019040792,0.070368146,0.601608063,0.107875387,28.76676986,0.075544941,0.03777247,0.753133251,0.000714148,1.283343762,23262.19473,0.47289005,0.655502567,1.321136807,0.025104411,0.33086158,0.691029906,2.780056857,1.388180679,1.035337329,0.820192815,3.311236836,0.807911128,1.020622137,6.373599519,0.719126423,16.72041386,50.39954514,96.97586008,31.75382942,0.800778207,0.034162309,0.111098539,2.602539337,0.950958359
Experiment,,1,1,2774,0.681460374,1.021382978,4.130812012,0.878581798,0.074049484,0.074049484,0.538441725,0.00156683,0.000109613,1.969179334,1.848739784,0.801353098,1.38681113,2.687223554,22.5350616,0.443752947,0.324265939,0.495901918,1.832681001,0.728939718,0.19006102,50.68293875,0.089245562,0.044622781,0.178713442,0.000448661,1.682059875,18372.94032,0.178273956,0.373336356,2.429572651,0.031329101,0.238589307,0.023044626,1.843484293,1.325997617,1.622518112,1.199842591,2.055319763,1.073139819,1.89493342,6.142215679,1.289443942,19.89480041,72.41005584,105.1738613,29.24163332,0.878648483,0.102165609,0.036105206,2.532906067,0.942046702
Experiment,,1,1,2775,0.680892657,0.796154589,1.494265847,0.615213454,0.146419943,0.146419943,0.101171845,0.001261246,0.000292876,5.396237542,2.198291081,1.342444975,0.02073491,3.247364001,13.7597479,0.726757501,0.221252101,0.302746416,1.11884545,0.740295436,0.135541355,36.14436121,0.057432718,0.028716359,0.370577764,0.000231729,1.545318154,36358.7345,0.564358833,0.413775975,1.099810681,0.029167994,0.22824344,0.413881935,0.952236307,1.103482067,0.576838997,0.632380382,1.647441528,0.353830835,1.761771995,6.553300715,1.410999279,22.57143005,56.53917768,100.7638557,38.049872,0.697406813,0.066571366,0.093948771,7.434549067,1.003883742
Experiment,,1,1,2776,2.091388444,1.79429706,0.933704539,0.483935201,0.317921148,0.317921148,0.240921569,0.001875025,0.000245068,6.579722279,7.917422878,0.455850063,1.533948707,4.114335642,44.35010474,0.225478611,0.689358383,0.441341035,1.631042956,0.866916074,0.18660446,49.76118927,0.222852697,0.111426348,0.175800968,0.00035979,1.568423924,31019.06916,0.909408365,0.66871212,0.701421076,0.009865822,0.303588133,0.729787163,1.226370912,1.197738537,2.442839579,0.911208295,1.327376688,3.826178624,1.737459507,6.596011213,1.259139873,22.47521728,52.21261891,109.6680975,29.49960919,0.950929078,0.033180362,0.037070546,3.747785419,1.287692212
Experiment,,1,1,2777,1.284563483,0.833915933,12.33805975,0.591917737,0.29282202,0.29282202,0.111082498,0.001589588,0.000336051,0.989845518,2.921645573,1.069751521,0.535205232,2.415831479,27.95448063,0.357724407,0.08496861,0.25513536,0.942891547,0.48599713,0.231607591,61.76202416,0.142888168,0.071444084,0.185810187,0.000262821,1.523553341,15038.0151,0.048065271,0.84600988,1.044543121,0.030366945,0.163651744,0.512464638,1.215466862,1.359461188,1.074093912,1.471923115,1.565766682,0.885409903,1.065230529,6.089272807,1.212942319,21.84413896,54.84699075,114.3694007,25.82752403,0.737283037,0.077012101,0.081016943,3.898144452,1.434699938
Experiment,,1,1,2778,0.805781433,0.725463452,6.09556686,0.475502627,0.443282594,0.443282594,0.362111155,0.001850434,0.00048002,3.608038161,5.724968044,0.950581806,0.955772069,2.729437291,21.98019813,0.454954953,0.401484763,0.074230774,0.274331121,0.250618944,0.169725851,45.26022687,0.054215651,0.027107825,0.497645716,0.000181111,1.809262969,29262.28817,0.985093735,0.503467807,1.517626748,0.013176735,0.1904692,0.359254649,1.963637888,0.695282348,1.335362453,1.235285572,1.88671383,2.205582375,0.995673056,5.867278129,1.691488509,22.84730527,51.13588557,83.12341574,28.48514903,0.91187238,0.099370865,0.086515523,5.980229434,1.679045749
Experiment,,1,1,2779,0.904064439,0.489103697,2.580427149,0.724855907,0.050499008,0.050499008,0.171230659,0.001555876,0.000384912,2.231195625,0.995924124,0.934293852,0.543935797,4.02446118,11.24831803,0.889021805,0.644516272,0.217654705,0.804376083,0.930858972,0.314814454,83.950521,0.107458782,0.053729391,0.327110157,0.000487073,1.356232882,26424.65216,0.70519764,0.597372687,0.853748227,0.007343449,0.39605916,0.606737046,2.29002705,1.167470753,2.000819279,0.814159665,2.353030834,0.514737048,1.803755915,5.920858733,1.03299513,16.29157485,72.13895165,91.35363793,37.13528855,0.837807744,0.085301046,0.073505463,2.740549432,1.528259483
Experiment,,1,1,2780,1.022166526,0.79728967,10.58108967,0.675220042,0.266821808,0.266821808,0.133768368,0.001545284,0.000160493,9.673768261,6.079733762,0.6215627,1.692843285,2.505667086,5.499573341,1.818322873,0.395941326,0.177115771,0.654558285,0.649523328,0.283225767,75.5268711,0.170073089,0.085036545,0.08539358,0.000576855,1.672411387,17806.58982,0.505716957,0.72733657,0.915623053,0.014968953,0.290119033,0.051622527,0.893741138,1.085172865,1.639881815,0.213427387,2.786619904,2.95035469,1.078724486,6.504733831,0.983068082,20.11593017,61.24654051,95.07277032,31.51417321,0.956306724,0.10372523,0.021904227,3.430217089,1.238081605
Experiment,,1,1,2781,1.755526077,1.194923777,7.371834235,0.502365389,0.046690414,0.046690414,0.080802997,0.001148481,0.000330875,1.705544121,6.968096533,1.289110648,0.143002322,1.940574337,13.40266655,0.746120182,0.62582868,0.05690593,0.210304522,0.7209289,0.252498732,67.33299516,0.113343267,0.056671634,0.609855266,0.000379777,1.528536386,30580.80417,0.779894404,0.12549402,1.079097451,0.041298956,0.158667032,0.811969589,2.528537714,1.194982261,0.992995363,0.978126536,2.393911457,3.11713027,1.897396667,6.269437968,1.124644087,18.16920324,68.5318685,124.5102958,29.16176137,0.918702563,0.031750738,0.097406878,6.277346758,1.357647109
Experiment,,1,1,2782,2.010741431,0.194731417,6.179121192,0.838781138,0.128318083,0.128318083,0.011297787,0.001230319,0.00036084,3.192230189,6.188913374,0.524734638,0.042247269,4.077471692,15.50121443,0.645110746,0.2616943,0.082684699,0.305573887,0.370774636,0.145546832,38.81248862,0.152914858,0.076457429,0.392714056,0.000407657,1.317073079,21878.17769,0.084589447,0.311467888,1.490376754,0.016470459,0.280470769,0.459416821,1.770684058,0.860942775,2.188904697,1.004379952,1.978857579,1.546183187,1.812388284,5.768285045,1.103290399,19.38369005,51.85957405,104.0266764,32.53236705,0.780903023,0.01436168,0.015467396,4.38390846,1.296282581
Experiment,,1,1,2783,2.230619486,0.863325959,7.107020959,0.76663877,0.075771903,0.075771903,0.088028154,0.001941223,0.000106417,3.140187092,5.70853111,0.536128833,0.184466989,2.970404758,26.34378388,0.37959619,0.108229843,0.343635188,1.269956128,0.044183555,0.21509887,57.35969871,0.098266318,0.049133159,0.179211633,0.000186025,1.448017387,14892.87437,0.479500889,0.898062359,2.132359907,0.025799162,0.242209861,0.234370802,2.034823421,1.231834773,0.326687212,1.367852091,3.237457174,0.511186802,1.970115859,5.099958412,1.649742267,17.594632,54.21513121,97.53767237,30.5061753,0.74393048,0.075101948,0.028865766,3.939747675,0.651374624
Experiment,,1,1,2784,0.523347518,1.461631715,12.35798463,0.74843058,0.170342534,0.170342534,0.180153809,0.001400711,0.000403506,3.63194088,2.302382996,0.327306067,0.388307565,2.23211802,15.91107948,0.62849287,0.069389733,0.415032387,1.533815345,0.015651193,0.276609346,73.76249223,0.166232664,0.083116332,0.56086718,0.000542125,1.54455987,7257.44297,0.497421801,0.613985265,0.860263517,0.007960084,0.224519184,0.591349727,1.557133995,0.937586605,1.178429567,0.638633724,0.765268791,2.195785426,1.353024833,5.485668112,1.387652812,20.96725376,58.92318619,93.1798188,37.48069751,0.829431396,0.019499179,0.016340945,4.196114715,0.623065875
Experiment,,1,1,2785,1.820704975,0.484648393,9.882985915,0.688429959,0.153685641,0.153685641,0.133527294,0.001673283,0.000228586,7.619000663,7.492020656,0.977475316,1.267966536,3.99943715,9.172733572,1.090187557,0.306607043,0.370824545,1.370438537,0.431255906,0.072672071,19.37921893,0.16429998,0.08214999,0.025399856,0.000189869,1.235901431,17568.28704,0.496839536,0.810538111,0.463760164,0.008170052,0.215460786,0.018318204,1.745918602,1.142635358,4.093170172,0.371810322,0.569724606,0.859263281,0.926703656,5.543274177,1.198518888,20.61484817,67.81920025,117.3628386,31.76655491,0.706556,0.031148928,0.0489837,2.590728796,1.489420663
Experiment,,1,1,2786,1.261656557,1.907868865,1.94106079,0.377377731,0.281364519,0.281364519,0.209420769,0.001610136,0.000218686,2.356652138,1.913626813,0.515977288,0.105880625,3.75357003,16.44946343,0.607922565,0.566369742,0.31158859,1.151523051,0.449684069,0.387721912,103.3925097,0.073294636,0.036647318,0.727577804,0.000681062,1.354113043,19582.94061,0.757116747,0.946697768,1.929775107,0.028908714,0.15480944,0.308581144,2.302281533,1.326541644,0.706308823,0.511724563,2.021509234,2.362700687,1.197126307,5.852463592,1.775340855,21.906541,52.10427428,102.4455862,37.04594961,0.692881794,0.089205686,0.022894951,4.156277642,1.062335121
