ROW TYPE,ATTRIBUTE_NAME,Realisation,Initialisation,Parameters,prog_ent_max,prog_ent_min,prog_ent_xmax,prog_ent_xmin,prog_ent_int,prog_ent_grad,tau_conv_prog_precip,eff_dcfl,eff_dcff,cpress_term,ent_fac_md,amdet_fac,r_det,cca_md_knob,cca_dp_knob,mparwtr,qlmin,gwd_frc,fbcd,gsharp,nsigma,g0_rp,ricrit_rp,orog_drag_param,a_ent_1_rp,g1_rp,dec_thres_cloud,near_neut_z_on_l,dbsdtbs_turb_0,two_d_fsd_factor,dp_corr_strat,ice_width,param_pdf_power,param_pdf_merge_power,c_r_correl,param_aut_qc,m_ci_rp,ai,x1r,ar,mp_dz_scal,param_mp_czero,param_mp_tau_lim,qclrime,a_ratio_exp,a_ratio_fac,starticetkelvin,tice,param_tnuc,allicetdegc0to1,allicetdegc,ps_anth_so2_emiss,ps_dry_depvel_so2,ps_sigma_updraught,biom_aer_ems_scaling,ps_natl_ss_emiss,ps_acc_cor_scav,ps_natl_dms_emiss,ps_prim_moc,ps_dry_depvel_acc,ps_bc_refrac_im,aparam,liu_latent,bparam,u10_max_coare,r0,rho_snow_fresh,rmax,a_snow_et,rho_snow_et_crit_delta,rho_snow_et_crit,unload_rate_u,can_clump,tupp_io,f0_io,z0v_io,nl0_io,rootd_ft_io,n_lai_exposed3and4,n_lai_exposed5,fsmc_p0_io,gs_nvg_io
Experiment,,1,1,438,2.31825901,0.66738531,-4.689577005,-2.876169329,-1.950995745,-0.910370968,22909.21616,1.127118184,4.849017286,0.220207692,1.432694282,7.390016782,0.538821752,0.84069794,0.84069794,0.001480618,0.000675437,1.679248295,2.942714232,0.113498582,2.073818856,8.10325397,1.234072144,0.343939171,0.320006022,1.182630949,0.117498192,1.940097972,0.000104567,1.390516488,17173.93466,0.019409661,1.994850017,0.113241489,0.245547314,2.579365657,1.873381583,0.007968261,0.292487495,0.104484923,2.343487938,8.155149067,2930.882287,0.000660948,-0.255556257,0.05650511,253.4568907,253.4568907,-19.6931093,0.065840127,-34.87020584,1.037340015,0.937532052,1.305800379,2.469941956,1.351094503,0.886332461,0.934967901,0.536919166,4.586735762,0.471417383,0.060294509,0.003931159,-0.14886713,21.97873019,69.58745794,55.48425736,1711.739043,3.29E-06,62.38329383,117.8675512,3.03E-06,5.428307153,30.52604099,0.917803303,1.298125572,0.074896328,5.673430616,1.60999984,1.417161951,0.127452914,0.012368207
Experiment,,1,1,439,2.114200567,0.607628815,-4.586536463,-2.749010263,-1.646260794,-0.819891304,12883.5786,2.104476544,4.349983033,0.801689894,0.720224803,8.168430387,0.912416188,1.183701321,1.183701321,0.001446591,0.000461198,3.34006804,4.800981779,1.389076212,2.866648671,13.28414625,0.752777018,0.048455092,0.19785945,0.731219706,0.085065755,2.364582078,0.000800032,1.86523863,7509.910314,0.504352616,0.880106894,0.773688428,0.852493312,3.029081038,0.568478766,0.03337221,0.334703645,0.494438673,1.352127612,10.54484962,1289.254609,0.000635549,-0.362973002,0.022421777,258.1182302,258.1182302,-15.03176984,0.414837742,-24.36003504,0.99236215,0.353929547,1.237214556,1.03677316,1.853942187,0.8433547,1.762795199,1.43001819,3.880075601,0.588811111,0.055258997,-0.002121757,-0.158026956,21.29624865,58.486967,97.98958322,1930.642091,4.06E-06,32.00469043,129.9942736,2.14E-06,7.332054815,38.25990906,0.723203257,0.712586196,0.023737101,3.838369012,2.503701546,3.108624809,0.330483294,0.011705763
Experiment,,1,1,440,2.427797419,0.676339685,-4.902148544,-2.637704963,-1.363820994,-0.77346053,12426.65911,1.618141119,4.290985316,0.584425079,2.731402704,5.819688812,0.621101496,0.443338249,0.443338249,0.001638591,0.000282302,5.497888545,9.080580127,0.712782728,1.946939222,9.725244251,1.02825181,0.580173549,0.344852259,1.274453999,0.185825716,1.027263837,0.000562904,1.555968052,27344.62412,0.180264199,0.13766215,0.129733114,0.96549192,2.730687515,0.612621654,0.018675036,0.132731343,0.943345035,1.596825643,4.13713408,850.716546,0.00049545,-0.181372201,0.080043711,263.1339271,263.1339271,-10.01607286,0.953213732,-11.07723145,1.005220037,0.486471072,1.487802492,1.771998243,3.347748524,0.952094376,1.917724749,0.972954387,4.875028982,0.719754826,0.092146362,-0.002330925,-0.13547662,15.62543805,49.76986898,109.3269583,1564.561226,2.32E-06,47.98726064,157.314219,2.77E-06,3.995467749,34.64143492,0.748799177,1.029562926,0.05151457,6.364190841,2.897220761,1.887362753,0.792988709,0.011933525
Experiment,,1,1,441,2.308760949,0.504721223,-5.339805709,-3.314744962,-2.448242833,-0.890857091,18839.04014,1.875641044,2.608324172,0.018804933,1.011658617,8.683495417,0.712186583,1.315966443,1.315966443,0.001649971,0.000721521,3.745623374,0.907840198,2.153131066,3.691908494,34.54848474,0.289448295,0.575002598,0.134024736,0.495308808,0.149010338,0.926080569,0.000750348,1.49663045,15910.63855,0.598960628,1.922226141,0.345817156,0.596457199,2.875205729,1.697155645,0.016370574,0.322381682,0.488648027,1.720963218,5.621887637,2012.411984,0.000284211,-0.171344026,0.083225651,251.4716898,251.4716898,-21.67831024,0.916168146,-22.82981326,0.945786352,0.511997781,1.058162297,2.666895857,1.962754928,0.957579205,1.136602235,3.720602582,0.395985563,0.581704691,0.088006226,0.003096963,-0.132603195,22.18344035,73.04520351,116.0256188,1747.041783,3.27E-06,8.022023362,124.0476422,2.16E-06,4.634695446,31.49966736,0.77037426,1.019340718,0.067646057,4.852957967,1.086339693,3.196664575,0.634498818,0.010263692
Experiment,,1,1,442,2.103651971,0.444388427,-5.091559559,-2.96794482,-1.874583346,-0.781339248,20229.2592,1.75017398,5.4998847,0.882565252,0.375913996,1.972449731,0.577622216,1.491919052,1.491919052,0.00118758,0.000492072,4.262788614,9.155323902,0.428192883,1.927993331,11.64654117,0.85862402,0.402390371,0.420833022,1.555252472,0.082662408,2.693421705,0.000199515,1.894112443,14329.09332,0.817891244,1.676043364,0.073054654,0.400777252,2.948462599,1.707969142,0.030754025,0.121425672,0.13871907,0.72767447,9.38430507,3403.569365,0.000351058,-0.175611821,0.081871479,257.8454509,257.8454509,-15.30454913,0.71026491,-19.72723295,0.731994096,1.441676372,1.128012964,3.865310089,1.451186428,0.928103884,1.317807537,1.733459229,2.247701371,0.680333303,0.035654034,0.00318775,-0.164813711,22.26355845,66.84580192,145.4758344,2355.015436,1.74E-06,63.37764372,208.8534781,3.89E-06,5.000839385,29.04272095,0.668353625,1.466385939,0.042669345,3.928998196,1.38224717,3.534358336,0.751381063,0.007054984
Experiment,,1,1,443,2.673731814,0.397015757,-5.095945837,-3.570924833,-4.934046494,-1.492908,18692.59562,1.402357806,5.4155766,0.639395185,1.600150082,4.330602673,0.62882322,0.717919228,0.717919228,0.001623967,0.000446127,6.300902615,3.337191132,1.185526836,3.672167704,6.95651338,1.437501727,0.169174141,0.232666603,0.859854838,0.297589323,5.81985402,5.78E-05,1.625875539,24083.58001,0.073345804,1.979741564,0.785036813,0.33366735,2.98548884,1.085359623,0.013737631,0.215732472,0.212401352,2.02255935,6.060496732,3721.230538,0.000329698,-0.19167249,0.076775429,252.6478564,252.6478564,-20.50214356,0.548503234,-25.81242335,0.843298384,0.617520483,1.184014855,1.747210607,0.830767089,1.275727657,1.59856486,3.031702762,5.9225948,1.070668769,0.046061952,0.000111396,-0.161468379,22.63085879,49.51939547,105.2174247,1999.095479,2.26E-06,26.64361079,131.8610355,1.28E-06,6.821090095,37.06726701,0.945759047,0.752589904,0.044521921,5.224018681,2.362183113,3.382135741,0.586667356,0.010825656
Experiment,,1,1,444,1.515085465,0.422340736,-5.35751811,-3.198177017,-1.196111804,-0.506054709,9867.991777,2.145138911,2.177651411,0.885038396,2.182883529,12.29232706,0.635904682,0.706264215,0.706264215,0.001620184,0.000273728,5.452806968,5.680774332,1.219443302,2.362685757,29.27424023,0.341597251,0.083391629,0.205986314,0.761253768,0.143310485,3.007676557,0.000418694,1.606225041,25912.94106,0.763873372,0.305004823,0.32577795,0.515807317,2.825258162,0.886610597,0.021868418,0.281043901,0.144575253,2.80093032,8.063949831,2649.614215,0.000803239,-0.245540371,0.05968315,264.8218803,264.8218803,-8.328119663,0.437317671,-20.57472529,1.157504706,0.697181347,0.754899847,2.748283387,0.658533973,1.702678425,1.396868798,1.72339188,3.066211998,0.866038141,0.038133805,0.001315317,-0.165156126,15.71472049,49.82885089,68.42299157,1797.295286,1.52E-06,49.37476241,117.797754,2.19E-06,3.254400999,37.18157306,0.864257241,1.122236937,0.016943187,3.369493541,0.766924764,1.281851112,0.213313216,0.016587202
Experiment,,1,1,445,2.292098473,0.335720456,-4.928165575,-3.511770892,-4.514870593,-1.381237899,17979.32152,2.945509206,3.933733375,0.797242181,0.856598091,5.498078662,0.77801694,1.381874034,1.381874034,0.001512787,0.000739805,4.508536227,8.408166413,1.888460062,2.672373901,24.41703861,0.409550075,0.482162938,0.148334399,0.548192345,0.242699044,0.606330869,0.000436418,1.149396013,6796.900845,0.386552899,0.486613574,0.733244628,0.514000017,2.404415271,1.279802531,0.027679451,0.115772465,0.076554032,2.983230132,7.627887923,788.0226486,0.000420283,-0.176705012,0.08152461,265.6495249,265.6495249,-7.500475126,0.800754149,-12.05140786,0.943682126,0.959142259,0.885087314,2.309492622,3.870296513,1.308396935,1.052330131,2.7861637,1.426380759,0.899901704,0.065608341,-0.00616545,-0.155685103,15.06641893,46.83570174,50.53468836,2296.231353,3.53E-06,36.25918145,86.79386981,3.19E-06,8.321269706,30.80401627,0.879286204,1.367673046,0.051241134,3.909369081,2.197473346,2.149962666,0.484539128,0.013946871
Experiment,,1,1,446,1.709368444,0.349571118,-4.577233667,-2.721967078,-1.645464839,-0.732939047,33796.64342,1.837169871,2.447105772,0.642727916,0.986876072,1.62740821,0.459805387,1.213906131,1.213906131,0.001258837,0.000819366,6.522865845,5.433898669,1.975329164,1.375640472,21.00775805,0.476014622,0.788209965,0.209390277,0.773833631,0.039129028,1.564124415,0.00086292,1.667139575,30630.76996,0.794245183,1.082526451,0.609897646,0.136800625,2.794837901,0.813561781,0.011016839,0.200569218,0.070623656,1.557828769,5.931861487,4683.242928,0.000436878,-0.254097872,0.056967855,256.7177067,256.7177067,-16.43229335,0.292988069,-27.50852863,0.885765823,0.257139263,0.600417039,3.474108882,0.969174318,1.848335623,1.350321227,0.619456419,7.642833055,0.861473217,0.075708685,-0.002442392,-0.145730133,22.16233866,59.95341503,152.3572968,1834.011629,4.91E-06,61.03845732,213.3957541,2.90E-06,4.037874859,35.85011293,0.919482143,1.604058222,0.029136677,2.816516697,2.545876983,3.328791945,0.40010883,0.014135316
Experiment,,1,1,447,2.251835189,0.575746043,-5.058658583,-3.586838326,-3.508897285,-1.138786574,14740.88552,3.922280821,7.247578899,0.835868117,2.888243769,6.817365781,0.728445321,0.25793515,0.25793515,0.001042852,0.000807679,6.461472623,7.26452006,0.128487853,1.892232422,37.13945097,0.269255461,0.242192255,0.318340176,1.176474564,0.140337175,3.64729263,0.000303766,1.164335552,20423.09408,0.187412871,1.855035765,0.9948354,0.31910907,2.576222209,0.950011096,0.019960156,0.332314655,0.169630985,2.855461479,5.852901547,2463.234163,0.000357346,-0.264571523,0.053644566,249.007551,249.007551,-24.14244904,0.092502532,-35.32026382,1.102867869,0.426688539,0.932088613,0.872349986,3.223747447,1.060468905,1.182783973,3.159413532,5.154718087,1.010529024,0.112103752,0.00338466,-0.117447325,16.07624444,54.44374285,78.82973463,1638.220142,3.09E-06,31.1697024,109.999437,2.05E-06,4.161084055,38.24377081,0.754941024,1.013747087,0.036716856,2.323682504,2.516774343,1.202475124,0.168486873,0.008975447
Experiment,,1,1,448,1.510996948,0.468453636,-4.652544819,-3.17404505,-1.769679576,-0.705135931,5308.798738,1.458362894,5.15344209,0.268141444,1.4134264,14.02290094,0.751426318,1.360173287,1.360173287,0.001324631,0.00058488,2.508031938,4.514081455,1.995320068,3.630814226,26.89678824,0.371791602,0.366256089,0.182895321,0.67591749,0.017137055,1.296323121,0.000686521,1.124201337,10686.57335,0.128629211,1.387195061,0.461771053,0.897961217,2.322789725,1.285562868,0.019235197,0.295377153,0.586427274,0.909850835,7.112706284,2953.546789,3.33E-05,-0.102951756,0.104926518,251.7212324,251.7212324,-21.42876757,0.996471691,-21.83514285,0.855313699,2.631852331,1.044420728,3.375757686,0.330771983,1.477781275,1.864127089,2.573490248,5.608339283,1.083856553,0.031210704,-0.005324149,-0.176067145,16.6486752,64.38025317,108.0078783,2103.289927,2.28E-06,64.13312901,172.1410073,2.57E-06,10.11131363,31.60093449,0.782434892,0.796680492,0.049839564,4.668113675,3.233125643,2.915261079,0.104066286,0.013743845
Experiment,,1,1,449,2.78275582,0.614509995,-4.539870308,-3.286084968,-5.068312882,-1.729359689,5777.082546,1.651992504,1.940766367,0.163660544,1.911780122,11.51193252,0.73804937,1.04299439,1.04299439,0.001841139,0.000703033,2.777922196,2.494994249,0.522034761,3.775622107,37.99794621,0.263172118,0.231161758,0.239715258,0.885904214,0.139297046,4.133402908,0.000264398,1.432111225,24419.3233,0.153432932,1.456499105,0.816087735,0.269839084,2.852145374,1.397238376,0.01756726,0.209914859,0.396960889,0.705230315,5.720182634,995.4558564,0.000174484,-0.081557856,0.111714802,241.4084026,241.4084026,-31.74159736,0.234217211,-36.36209046,1.317849862,1.115912252,1.168867103,1.125655187,0.559034674,1.343465179,1.096855228,1.94999624,2.834539544,0.84352899,0.072829052,0.004973156,-0.140091319,20.1274769,48.93605234,99.27700795,1785.071598,3.74E-06,42.17572084,141.4527288,3.34E-06,4.780386959,40.33376529,0.880879803,1.129846855,0.086257902,2.893750774,3.541743914,1.781565699,0.135086192,0.010893588
Experiment,,1,1,450,1.554816178,0.393632016,-5.244326154,-2.602403741,-0.750182804,-0.439522431,20010.14354,2.010333626,3.067893819,0.953211341,0.928905141,1.190746054,0.570022811,0.948292223,0.948292223,0.00131335,0.000665941,4.320229559,7.889056415,2.591084951,3.235865661,20.13264144,0.496705811,0.080104431,0.093942749,0.347179725,0.210943207,3.743692356,0.00023295,1.573506147,20060.95352,0.356188394,0.843540012,0.690312034,0.942665159,2.798747695,1.129117991,0.028223477,0.160322291,0.33134691,2.571669478,9.802393316,1679.125717,0.000697112,-0.225671196,0.06598764,258.7004513,258.7004513,-14.44954873,0.666039996,-19.78666161,0.826086894,0.705348858,0.967632101,3.218823096,1.242758072,1.237390022,0.668919624,2.127122344,0.564650891,0.635447857,0.038711942,0.002097147,-0.164017584,16.60180571,44.13699026,93.92236394,2351.660968,2.60E-06,23.85122292,117.7735869,2.10E-06,4.083259262,36.436792,0.870230569,1.236032573,0.034184467,1.2304685,1.879657869,2.435480452,0.093891423,0.0129668
Experiment,,1,1,451,2.221129667,0.443673502,-4.770745447,-3.323647697,-3.638730808,-1.228290325,10098.87628,2.023602094,3.362840665,0.71304817,0.56958262,2.074733039,0.523190661,0.800481098,0.800481098,0.001073532,0.000815445,3.440457145,8.434410044,1.969140837,1.831944865,20.01706424,0.499573758,0.07518022,0.241808911,0.893641626,0.126830639,3.497295774,0.000403171,1.569321771,20818.90233,0.148886157,0.269670307,0.771891459,0.555674794,2.372312647,1.366454129,0.048534188,0.227651006,0.075826604,1.665241857,7.442024907,2687.017673,0.00052247,-0.268081046,0.052530994,245.1235052,245.1235052,-28.02649482,0.1952109,-34.9789393,0.887092702,2.20330206,1.433348488,2.691724718,2.374819517,1.442696645,1.499147326,1.259733033,4.678608916,1.129913074,0.085702103,-0.003712891,-0.140834693,17.02711064,56.08644836,103.1073761,2042.86188,1.85E-06,24.60266932,127.7100454,2.84E-06,7.164473797,30.94778934,0.937852984,0.972962448,0.047065653,4.455113683,1.575628408,2.200614554,0.201315698,0.009207592
Experiment,,1,1,452,2.745069727,0.589262068,-4.610464878,-3.551778663,-6.64324133,-2.036304647,20732.29772,3.570091207,1.82059202,0.750374404,1.569407295,9.897788399,0.499709887,0.402240842,0.402240842,0.001419627,0.000691004,4.099820656,1.305939263,2.395811447,1.71915197,18.28554887,0.546879947,0.074029007,0.327045149,1.208645116,0.104650193,2.885401052,0.000555097,1.207278243,4110.257663,0.63244693,0.628484506,0.754103817,0.681007334,2.605444363,1.526800682,0.031036347,0.312446731,0.490562858,0.5996785,10.24575138,928.0509588,0.00038101,-0.052816344,0.120834484,236.133036,236.133036,-37.016964,0.985468198,-37.95979994,0.760498954,0.774153757,1.024161335,3.513492204,1.673438118,1.205416304,1.372268762,1.99735834,2.742668481,0.73796951,0.093588336,0.004091686,-0.128164311,19.30744945,45.6162333,87.65743041,1864.25243,5.81E-06,58.85958125,146.5170117,3.59E-06,3.754348507,33.91325634,0.67975552,1.615620109,0.030233685,4.329325653,3.046294233,0.948394264,0.599309375,0.012323783
Experiment,,1,1,453,1.540098039,0.415604403,-4.971563788,-3.319451773,-1.843747482,-0.680640069,9619.999504,3.032526876,6.959883098,0.62246685,2.618570695,5.210021183,0.643761993,1.370343101,1.370343101,0.001642433,0.000403201,1.987868566,3.690686822,1.725826205,1.476934332,38.44346546,0.260122231,0.392185142,0.349406891,1.291286336,0.122399878,1.094048787,3.55E-05,1.423298625,9724.980694,0.882542332,0.156014849,0.511683342,0.82587513,2.366769567,1.258998654,0.031922902,0.22488294,0.69221957,0.606329886,2.92606992,6306.948654,3.94E-05,-0.250968184,0.057960905,255.2810664,255.2810664,-17.86893363,0.237449668,-29.3907547,1.223081861,2.042565715,0.890150371,0.955914274,2.336461435,1.437922683,1.494390019,1.502348472,2.930581689,0.960019668,0.110969226,0.002259904,-0.119272083,20.87011106,48.26037938,124.4326252,1757.632162,1.76E-06,39.46268043,163.8953056,3.01E-06,3.193727067,31.31685085,0.71583771,0.98136069,0.038017356,2.142919652,3.238377568,1.02810141,0.517732424,0.006032327
Experiment,,1,1,454,2.848042639,0.548603068,-4.84458132,-2.712318533,-2.376370628,-1.078403462,17438.37173,2.306759259,6.723515288,0.284059247,1.523379736,1.434657848,0.813610813,1.710475175,1.710475175,0.001354167,0.000503305,2.136058241,5.428757658,1.476502172,3.722662335,23.77220205,0.42065939,0.659696555,0.285438756,1.054882359,0.100465366,3.856381463,0.000424658,1.747287547,15813.16431,0.792165259,1.212469204,0.796489205,0.751880996,2.500030767,0.74873431,0.018910313,0.122466476,0.442581066,1.214430392,6.261715624,1946.150669,0.000287751,-0.28008873,0.048720956,247.2078006,247.2078006,-25.94219943,0.367632172,-31.80074598,1.17121595,0.718362982,0.798056812,3.005107955,2.93534608,1.39183889,1.175136261,1.577061331,5.714743796,0.784437169,0.031038128,-0.006847764,-0.177697239,14.84613173,50.93991331,83.99024659,2385.917864,3.19E-06,57.9951336,141.9853802,2.97E-06,5.5393598,37.40152211,0.756696994,1.067075431,0.093745189,4.620570994,0.711937654,3.215961538,0.407453349,0.008643404
Experiment,,1,1,455,2.953534674,0.537599604,-4.712611193,-3.213749462,-4.642471295,-1.611846524,4558.905626,1.35843858,3.439941903,0.820215144,0.604609855,1.016841891,0.699064526,0.611648283,0.611648283,0.001168581,0.000655633,4.616738419,0.428700066,0.300031356,3.171849013,44.43562321,0.225044666,0.511186822,0.231379418,0.855097848,0.05565541,2.807582462,0.000410364,1.438340122,13728.99268,0.473439398,1.261660697,0.792126723,0.483820889,2.929155877,2.582494065,0.02469702,0.282027278,0.164614634,1.17187806,9.425040579,2669.137606,0.000231734,-0.116826915,0.10052393,245.9315692,245.9315692,-27.21843083,0.074850926,-36.66190069,0.914600501,1.222924722,0.914847426,2.400095299,0.57896733,1.666808087,1.223130845,2.353879942,1.717811838,0.488162218,0.09294154,0.00679543,-0.125859639,19.27205787,42.70720904,139.3124816,2053.425953,2.95E-06,55.54110919,194.8535908,3.26E-06,5.606120522,32.20387761,0.880940059,1.899501632,0.116623204,1.302318381,2.706532396,2.160534365,0.254260959,0.007191019
Experiment,,1,1,456,2.107862921,0.4865484,-5.156900669,-2.826687249,-1.48020239,-0.695779411,11920.55452,3.118869621,4.443992218,0.159567789,0.556801919,13.53259151,0.870782494,1.154381095,1.154381095,0.00189332,0.00068701,4.072539734,1.818826914,1.665818772,3.046319048,28.64975604,0.349043112,0.603790468,0.237365166,0.877219093,0.010965467,1.923940367,0.000165172,1.61091756,6937.883614,0.934947937,0.381903011,0.588121739,0.080335592,2.398871783,0.664157619,0.035066943,0.325582146,0.428561255,2.337443784,7.378420137,3507.875575,0.000249173,-0.340889511,0.029428868,244.7521964,244.7521964,-28.39780359,0.734347029,-30.59097374,0.91092785,2.61077354,0.739599433,1.424961404,1.228297302,0.780970274,1.609794059,1.621938299,8.251443575,0.870059092,0.070407414,0.001385383,-0.145173243,19.46546418,51.84869239,119.9058174,1819.348296,2.24E-06,43.52386226,163.4296796,2.35E-06,5.1557129,31.21734215,0.659306881,1.952964554,0.05163546,6.427926641,0.509366768,1.721697887,0.152264393,0.01099691
Experiment,,1,1,457,2.303087413,0.449496234,-4.612055925,-3.475797507,-5.220611462,-1.631311285,15396.01471,1.280616765,6.140102562,0.104839925,1.642787198,10.5466705,0.939838856,0.804312203,0.804312203,0.001737724,0.000429618,1.07133184,7.747440924,0.12108068,2.265210615,37.27997561,0.268240519,0.329721495,0.158705526,0.586520423,0.065570306,3.748961735,0.000389312,1.126599834,22289.00982,0.899512525,0.654023661,0.10270377,0.782969777,2.287534787,1.534822148,0.009835835,0.309454398,0.303781322,1.057449982,11.26999696,1581.186924,7.74E-05,-0.215657578,0.06916496,263.0323098,263.0323098,-10.11769022,0.509086403,-19.94655473,1.300664396,0.61491887,0.747569959,1.663187497,3.508719141,0.82878191,1.541018582,1.880985539,4.594542685,0.575503391,0.095936169,0.00406609,-0.126741294,19.09254449,53.30253524,108.8726573,2154.753598,6.35E-06,20.9022475,129.7749048,2.18E-06,2.633764886,26.97549855,0.967845043,1.057866821,0.072507748,2.464976436,1.928259121,1.240926605,0.365104141,0.010182129
Experiment,,1,1,458,1.764428306,0.351027457,-5.126481871,-3.007124104,-1.654425244,-0.666900544,6708.053737,3.045340516,3.634898741,0.382514647,1.648600242,1.280453765,0.590810782,1.320552061,1.320552061,0.001163886,0.000810857,3.688726713,7.570959602,0.511114249,3.268267925,12.33254218,0.810862826,0.20744987,0.372535181,1.37676045,0.323808885,4.314940858,0.00026121,1.360379005,18058.68882,0.031894145,0.23496193,0.028050347,0.860864673,2.434138677,1.034358167,0.046976914,0.232232243,0.054430804,1.905725509,7.023827296,3535.762769,0.000453284,-0.303776338,0.041204878,262.8117563,262.8117563,-10.33824373,0.775210913,-14.86532568,1.380508609,0.644229995,0.54975462,0.517965738,2.509896118,1.101239175,0.88249928,1.18780664,4.477365934,0.580701769,0.087781379,-0.002281116,-0.138120005,16.99284151,53.91090754,143.8003632,1850.555261,5.41E-06,9.441917802,153.242281,1.78E-06,4.420030075,39.29587092,0.771464815,0.685073023,0.082717635,3.107332206,3.772576867,1.383963225,0.097330981,0.012784994
